"fork_length","dead","weight","count","r_catch","interp","age_class","brood_year","subsample","common_name","life_stage","station_code","sample_date","sample_id","run","fws_run"
31,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-16,"350_22","Fall",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-16,"350_22","Fall",NA
34,FALSE,0,3,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-16,"350_22","Fall",NA
35,FALSE,0,13,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-16,"350_22","Fall",NA
36,FALSE,0,12,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-16,"350_22","Fall",NA
37,FALSE,0,14,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-16,"350_22","Fall",NA
38,FALSE,0,17,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-16,"350_22","Spring",NA
39,FALSE,0,10,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-16,"350_22","Spring",NA
40,FALSE,0,2,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-16,"350_22","Spring",NA
41,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","parr","LCC",2022-12-16,"350_22","Spring",NA
139,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","UCC",2022-12-17,"351_22","not provided",NA
131,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","UCC",2022-12-17,"351_22","not provided",NA
143,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","UCC",2022-12-17,"351_22","not provided",NA
130,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","UCC",2022-12-17,"351_22","not provided",NA
116,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","UCC",2022-12-17,"351_22","not provided",NA
125,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","UCC",2022-12-17,"351_22","not provided",NA
134,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","UCC",2022-12-17,"351_22","not provided",NA
124,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","UCC",2022-12-17,"351_22","not provided",NA
122,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UCC",2022-12-17,"351_22","not provided",NA
87,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UCC",2022-12-17,"351_22","not provided",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-17,"351_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-17,"351_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-17,"351_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-17,"351_22","Fall",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-17,"351_22","Fall",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-17,"351_22","Fall",NA
86,FALSE,8.5,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2022-12-17,"351_22","not provided",NA
96,FALSE,9.6999998,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2022-12-17,"351_22","not provided",NA
116,FALSE,16.5,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2022-12-17,"351_22","not provided",NA
173,FALSE,59.599998,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","silvery parr","UCC",2022-12-17,"351_22","not provided",NA
33,FALSE,0,8,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-17,"351_22","Fall",NA
34,FALSE,0,10,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-17,"351_22","Fall",NA
35,FALSE,0,10,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-17,"351_22","Fall",NA
36,FALSE,0,16,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-17,"351_22","Fall",NA
36,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-17,"351_22","Fall",NA
37,FALSE,0,7,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-17,"351_22","Fall",NA
38,FALSE,0,3,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-17,"351_22","Spring",NA
45,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UCC",2022-12-18,"352_22","not provided",NA
110,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UCC",2022-12-18,"352_22","not provided",NA
130,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","UCC",2022-12-18,"352_22","not provided",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-18,"352_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-18,"352_22","Fall",NA
34,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-18,"352_22","Fall",NA
35,TRUE,0,2,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-18,"352_22","Fall",NA
35,FALSE,0,2,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-18,"352_22","Fall",NA
36,FALSE,0,2,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-18,"352_22","Fall",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-18,"352_22","Fall",NA
0,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-18,"352_22","Fall",NA
83,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Riffle Sculpin","not provided","LCC",2022-12-18,"352_22","not provided",NA
61,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Riffle Sculpin","not provided","LCC",2022-12-18,"352_22","not provided",NA
79,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Riffle Sculpin","not provided","LCC",2022-12-18,"352_22","not provided",NA
131,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-18,"352_22","not provided",NA
92,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","LCC",2022-12-18,"352_22","not provided",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-18,"352_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-18,"352_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-18,"352_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-18,"352_22","Fall",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-18,"352_22","Spring",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-18,"352_22","Fall",NA
32,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-18,"352_22","Fall",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-18,"352_22","Fall",NA
34,FALSE,0,5,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-18,"352_22","Fall",NA
34,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-18,"352_22","Fall",NA
35,FALSE,0,12,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-18,"352_22","Fall",NA
36,FALSE,0,23,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-18,"352_22","Fall",NA
37,FALSE,0,14,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-18,"352_22","Fall",NA
38,FALSE,0,4,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-18,"352_22","Spring",NA
39,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-18,"352_22","Spring",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-19,"353_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-19,"353_22","Fall",NA
101,FALSE,10.7,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2022-12-19,"353_22","not provided",NA
138,FALSE,25.6,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2022-12-19,"353_22","not provided",NA
145,FALSE,30.5,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2022-12-19,"353_22","not provided",NA
30,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-19,"353_22","Fall",NA
32,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-19,"353_22","Fall",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-19,"353_22","Fall",NA
34,FALSE,0,7,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-19,"353_22","Fall",NA
35,FALSE,0,6,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-19,"353_22","Fall",NA
36,FALSE,0,5,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-19,"353_22","Fall",NA
100,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","LCC",2022-12-19,"353_22","not provided",NA
49,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Riffle Sculpin","not provided","LCC",2022-12-19,"353_22","not provided",NA
54,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Riffle Sculpin","not provided","LCC",2022-12-19,"353_22","not provided",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-19,"353_22","Fall",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-19,"353_22","Spring",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-19,"353_22","Fall",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-19,"353_22","Spring",NA
39,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-19,"353_22","Spring",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-19,"353_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-19,"353_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-19,"353_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-19,"353_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-19,"353_22","Fall",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-19,"353_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-19,"353_22","Fall",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-19,"353_22","Spring",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-19,"353_22","Fall",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-19,"353_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-19,"353_22","Fall",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-19,"353_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-19,"353_22","Fall",NA
34,FALSE,0,2,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-19,"353_22","Fall",NA
35,FALSE,0,3,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-19,"353_22","Fall",NA
36,FALSE,0,12,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-19,"353_22","Fall",NA
37,FALSE,0,9,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-19,"353_22","Fall",NA
39,FALSE,0,2,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-19,"353_22","Spring",NA
137,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","UCC",2022-12-20,"354_22","not provided",NA
138,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","UCC",2022-12-20,"354_22","not provided",NA
58,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Unidentified ammocoete","not provided","UCC",2022-12-20,"354_22","not provided",NA
79,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Unidentified ammocoete","not provided","UCC",2022-12-20,"354_22","not provided",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-20,"354_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-20,"354_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-20,"354_22","Fall",NA
36,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-20,"354_22","Fall",NA
110,FALSE,14.4,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2022-12-20,"354_22","not provided",NA
118,FALSE,15.9,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2022-12-20,"354_22","not provided",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-23,"357_22","Fall",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-21,"355_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-21,"355_22","Fall",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-21,"355_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-21,"355_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-21,"355_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-21,"355_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-21,"355_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-21,"355_22","Fall",NA
35,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-21,"355_22","Fall",NA
32,FALSE,0,8,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-21,"355_22","Fall",NA
33,FALSE,0,8,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-21,"355_22","Fall",NA
33,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-21,"355_22","Fall",NA
34,FALSE,0,30,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-21,"355_22","Fall",NA
35,FALSE,0,21,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-21,"355_22","Fall",NA
35,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-21,"355_22","Fall",NA
36,FALSE,0,4,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-21,"355_22","Fall",NA
37,FALSE,0,6,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-21,"355_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-21,"355_22","Fall",NA
31,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-21,"355_22","Fall",NA
37,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-21,"355_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-21,"355_22","Fall",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-21,"355_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-21,"355_22","Fall",NA
78,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","silvery parr","LCC",2022-12-21,"355_22","Winter",NA
34,FALSE,0,8,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-21,"355_22","Fall",NA
35,FALSE,0,10,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-21,"355_22","Fall",NA
36,FALSE,0,13,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-21,"355_22","Fall",NA
37,FALSE,0,13,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-21,"355_22","Fall",NA
43,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-12-26,"360_22","not provided",NA
38,FALSE,0,7,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-21,"355_22","Fall",NA
39,FALSE,0,2,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","LCC",2022-12-21,"355_22","Spring",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-21,"355_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-21,"355_22","Fall",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-21,"355_22","Fall",NA
32,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-21,"355_22","Fall",NA
31,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-21,"355_22","Fall",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-21,"355_22","Fall",NA
38,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-21,"355_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-21,"355_22","Fall",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Pikeminnow","not provided","UBC",2022-12-21,"355_22","not provided",NA
59,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Riffle Sculpin","not provided","UBC",2022-12-21,"355_22","not provided",NA
116,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-12-21,"355_22","not provided",NA
107,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Hardhead","not provided","UBC",2022-12-21,"355_22","not provided",NA
32,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-21,"355_22","Fall",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-21,"355_22","Fall",NA
35,FALSE,0,2,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UBC",2022-12-21,"355_22","Fall",NA
99,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Sacramento Pikeminnow","not provided","LCC",2022-12-21,"355_22","not provided",NA
118,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-21,"355_22","not provided",NA
106,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-21,"355_22","not provided",NA
136,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","LCC",2022-12-21,"355_22","not provided",NA
131,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","UCC",2022-12-21,"355_22","not provided",NA
123,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","UCC",2022-12-22,"356_22","not provided",NA
124,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","UCC",2022-12-22,"356_22","not provided",NA
140,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UCC",2022-12-22,"356_22","not provided",NA
32,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-22,"356_22","Fall",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-22,"356_22","Fall",NA
33,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-22,"356_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-22,"356_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-22,"356_22","Fall",NA
84,FALSE,6.3000002,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2022-12-22,"356_22","not provided",NA
135,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","UCC",2022-12-28,"362_22","not provided",NA
131,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey macropthalmia","not provided","UCC",2022-12-28,"362_22","not provided",NA
144,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UCC",2022-12-28,"362_22","not provided",NA
122,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UCC",2022-12-28,"362_22","not provided",NA
113,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UCC",2022-12-28,"362_22","not provided",NA
135,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UCC",2022-12-28,"362_22","not provided",NA
134,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UCC",2022-12-28,"362_22","not provided",NA
108,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UCC",2022-12-28,"362_22","not provided",NA
89,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UCC",2022-12-28,"362_22","not provided",NA
72,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UCC",2022-12-28,"362_22","not provided",NA
90,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Pacific Lamprey ammocoete","not provided","UCC",2022-12-28,"362_22","not provided",NA
21,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Unidentified Cyprinid fry","not provided","UCC",2022-12-28,"362_22","not provided",NA
36,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-28,"362_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-28,"362_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-28,"362_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-28,"362_22","Fall",NA
34,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-28,"362_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-28,"362_22","Fall",NA
35,FALSE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-28,"362_22","Fall",NA
33,TRUE,0,1,NA,FALSE,NA,NA,"not provided","Chinook Salmon","obvious fry","UCC",2022-12-28,"362_22","Fall",NA
112,FALSE,17.1,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2022-12-28,"362_22","not provided",NA
121,FALSE,18.799999,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2022-12-28,"362_22","not provided",NA
91,FALSE,8.3000002,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2022-12-28,"362_22","not provided",NA
109,FALSE,13,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2022-12-28,"362_22","not provided",NA
146,FALSE,32.799999,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2022-12-28,"362_22","not provided",NA
95,FALSE,11.1,1,NA,FALSE,NA,NA,"not provided","Rainbow Trout","parr","UCC",2022-12-28,"362_22","not provided",NA
