fork_length,dead,weight,count,fws_run,r_catch,interp,age_class,brood_year,subsample,common_name,life_stage,station_code,sample_date,sample_id,run
35,FALSE,0,1,S,1,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,UBC,2023-02-04,035_23,Fall
95,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2023-02-05,036_23,not provided
124,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,UBC,2023-02-05,036_23,not provided
32,FALSE,0,1,S,1,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,UBC,2023-02-05,036_23,Fall
39,FALSE,0,1,S,1,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,UBC,2023-02-05,036_23,Fall
33,FALSE,0,1,S,1,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,UBC,2023-02-05,036_23,Fall
0,FALSE,0,3,S,3,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,UBC,2023-02-05,036_23,Fall
42,FALSE,0,1,F,1,FALSE,NA,2022,not provided,Chinook Salmon,parr,LCC,2023-02-05,036_23,Fall
40,FALSE,0,1,F,1,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,LCC,2023-02-05,036_23,Fall
38,FALSE,0,1,F,1,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,LCC,2023-02-05,036_23,Fall
34,FALSE,0,2,F,2,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,LCC,2023-02-05,036_23,Fall
35,FALSE,0,5,F,5,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,LCC,2023-02-05,036_23,Fall
36,FALSE,0,4,F,4,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,LCC,2023-02-05,036_23,Fall
37,FALSE,0,6,F,6,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,LCC,2023-02-05,036_23,Fall
38,FALSE,0,7,F,7,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,LCC,2023-02-05,036_23,Fall
39,FALSE,0,5,F,5,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,LCC,2023-02-05,036_23,Fall
40,FALSE,0,3,F,3,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,LCC,2023-02-05,036_23,Fall
41,FALSE,0,1,F,1,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,LCC,2023-02-05,036_23,Fall
0,FALSE,0,217,F,217,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,LCC,2023-02-05,036_23,Fall
0,FALSE,0,1,F,1,FALSE,NA,2022,not provided,Chinook Salmon,parr,LCC,2023-02-05,036_23,Fall
0,FALSE,0,1,,1,FALSE,NA,NA,not provided,Hardhead,not provided,UBC,2023-02-05,036_23,NA
39,FALSE,0,1,,1,FALSE,NA,NA,not provided,Hardhead,not provided,UBC,2023-02-06,037_23,not provided
37,FALSE,0,1,S,1,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,UBC,2023-02-06,037_23,Fall
34,FALSE,0,1,S,1,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,UBC,2023-02-06,037_23,Fall
38,FALSE,0,1,S,1,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,UBC,2023-02-06,037_23,Fall
32,FALSE,0,1,S,1,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,UBC,2023-02-06,037_23,Fall
38,FALSE,0,1,S,1,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,UBC,2023-02-06,037_23,not provided
32,FALSE,0,2,S,2,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,UBC,2023-02-06,037_23,Spring
33,FALSE,0,11,S,11,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,UBC,2023-02-06,037_23,Fall
34,FALSE,0,5,S,5,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,UBC,2023-02-06,037_23,Fall
35,FALSE,0,7,S,7,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,UBC,2023-02-06,037_23,Fall
37,FALSE,0,5,S,5,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,UBC,2023-02-06,037_23,Spring
38,FALSE,0,10,S,10,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,UBC,2023-02-06,037_23,Fall
39,FALSE,0,3,S,3,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,UBC,2023-02-06,037_23,Fall
0,FALSE,0,1,S,1,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,UBC,2023-02-06,037_23,Fall
117,FALSE,0,1,,1,FALSE,NA,NA,not provided,Pacific Lamprey ammocoete,not provided,LCC,2023-02-06,037_23,not provided
37,FALSE,0,1,F,1,FALSE,NA,2022,not provided,Chinook Salmon,obvious fry,LCC,2023-02-06,037_23,Fall
0,FALSE,0,0,F,190,TRUE,NA,2022,not provided,Chinook Salmon,not provided,LCC,2023-01-03,003_23,Fall
0,FALSE,0,0,S,3,TRUE,NA,2022,not provided,Chinook Salmon,not provided,LCC,2023-01-03,003_23,Spring
0,FALSE,0,0,F,190,TRUE,NA,2022,not provided,Chinook Salmon,not provided,LCC,2023-01-04,004_23,Fall
0,FALSE,0,0,S,3,TRUE,NA,2022,not provided,Chinook Salmon,not provided,LCC,2023-01-04,004_23,Spring
0,FALSE,0,0,F,190,TRUE,NA,2022,not provided,Chinook Salmon,not provided,LCC,2023-01-05,005_23,Fall
0,FALSE,0,0,S,3,TRUE,NA,2022,not provided,Chinook Salmon,not provided,LCC,2023-01-05,005_23,Spring
0,FALSE,0,0,F,190,TRUE,NA,2022,not provided,Chinook Salmon,not provided,LCC,2023-01-06,006_23,Fall
0,FALSE,0,0,S,3,TRUE,NA,2022,not provided,Chinook Salmon,not provided,LCC,2023-01-06,006_23,Spring
0,FALSE,0,0,F,190,TRUE,NA,2022,not provided,Chinook Salmon,not provided,LCC,2023-01-07,007_23,Fall
